Gene stable ID	Gene stable ID version	Gene name	Gene description	Chromosome/scaffold name
ENSG00000162910	ENSG00000162910.19	MRPL55	mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:HGNC:16686]	1
ENSG00000224566	ENSG00000224566.2	CIAO2AP2	CIAO2A pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:43862]	1
ENSG00000287895	ENSG00000287895.1		novel transcript	1
ENSG00000280157	ENSG00000280157.1		TEC	1
ENSG00000305780	ENSG00000305780.1		novel transcript	1
ENSG00000227625	ENSG00000227625.2		ribosomal protein S28 (RPS28) pseudogene	1
ENSG00000143774	ENSG00000143774.18	GUK1	guanylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:4693]	1
ENSG00000198835	ENSG00000198835.4	GJC2	gap junction protein gamma 2 [Source:HGNC Symbol;Acc:HGNC:17494]	1
ENSG00000307924	ENSG00000307924.1		novel transcript	1
ENSG00000203684	ENSG00000203684.6	IBA57-DT	IBA57 divergent transcript [Source:HGNC Symbol;Acc:HGNC:32062]	1
ENSG00000181873	ENSG00000181873.13	IBA57	iron-sulfur cluster assembly factor IBA57 [Source:HGNC Symbol;Acc:HGNC:27302]	1
ENSG00000304651	ENSG00000304651.1		novel transcript	1
ENSG00000162913	ENSG00000162913.10	OBSCN-AS1	OBSCN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32047]	1
ENSG00000154358	ENSG00000154358.23	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]	1
ENSG00000269934	ENSG00000269934.3		novel transcript, antisense to OBSCN	1
ENSG00000270110	ENSG00000270110.2		novel transcript, antisense to OBSCN	1
ENSG00000286773	ENSG00000286773.1		novel transcript, sense intronic to OBSCN	1
ENSG00000287315	ENSG00000287315.1		novel transcript, antisense to OBSCN	1
ENSG00000270104	ENSG00000270104.1		novel transcript	1
ENSG00000154370	ENSG00000154370.16	TRIM11	tripartite motif containing 11 [Source:HGNC Symbol;Acc:HGNC:16281]	1
ENSG00000270094	ENSG00000270094.2		novel transcript, antisense to TRIM11	1
ENSG00000284311	ENSG00000284311.1	MIR6742	microRNA 6742 [Source:HGNC Symbol;Acc:HGNC:50090]	1
ENSG00000231563	ENSG00000231563.4		novel transcript	1
ENSG00000162931	ENSG00000162931.12	TRIM17	tripartite motif containing 17 [Source:HGNC Symbol;Acc:HGNC:13430]	1
ENSG00000168148	ENSG00000168148.4	H3-4	H3.4 histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4778]	1
ENSG00000181218	ENSG00000181218.6	H2AC25	H2A clustered histone 25 [Source:HGNC Symbol;Acc:HGNC:20507]	1
ENSG00000295545	ENSG00000295545.1		novel transcript, sense intronic to H2AW	1
ENSG00000230841	ENSG00000230841.2	RPL23AP15	ribosomal protein L23a pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:36486]	1
ENSG00000196890	ENSG00000196890.5	H2BC26	H2B clustered histone 26 [Source:HGNC Symbol;Acc:HGNC:20514]	1
ENSG00000297366	ENSG00000297366.1		novel transcript, antisense to H2BU1	1
ENSG00000266174	ENSG00000266174.1	MIR4666A	microRNA 4666a [Source:HGNC Symbol;Acc:HGNC:41750]	1
ENSG00000181201	ENSG00000181201.4	H2BC27P	H2B clustered histone 27, pseudogene [Source:HGNC Symbol;Acc:HGNC:20515]	1
ENSG00000293430	ENSG00000293430.2		novel transcript	1
ENSG00000279306	ENSG00000279306.1		novel transcript	1
ENSG00000168159	ENSG00000168159.15	RNF187	ring finger protein 187 [Source:HGNC Symbol;Acc:HGNC:27146]	1
ENSG00000296453	ENSG00000296453.1		novel transcript	1
ENSG00000215811	ENSG00000215811.7	BTNL10P	butyrophilin like 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:42540]	1
ENSG00000202056	ENSG00000202056.1	RNA5SP19	RNA, 5S ribosomal pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:42587]	1
ENSG00000251823	ENSG00000251823.2	RNA5SP162	RNA, 5S ribosomal pseudogene 162 [Source:HGNC Symbol;Acc:HGNC:43062]	1
ENSG00000199352	ENSG00000199352.1	RNA5S1	RNA, 5S ribosomal 1 [Source:HGNC Symbol;Acc:HGNC:34362]	1
ENSG00000201588	ENSG00000201588.1	RNA5S2	RNA, 5S ribosomal 2 [Source:HGNC Symbol;Acc:HGNC:34363]	1
ENSG00000199337	ENSG00000199337.1	RNA5S3	RNA, 5S ribosomal 3 [Source:HGNC Symbol;Acc:HGNC:34364]	1
ENSG00000200381	ENSG00000200381.1	RNA5S4	RNA, 5S ribosomal 4 [Source:HGNC Symbol;Acc:HGNC:34365]	1
ENSG00000199396	ENSG00000199396.1	RNA5S5	RNA, 5S ribosomal 5 [Source:HGNC Symbol;Acc:HGNC:34366]	1
ENSG00000200624	ENSG00000200624.1	RNA5S6	RNA, 5S ribosomal 6 [Source:HGNC Symbol;Acc:HGNC:34367]	1
ENSG00000202521	ENSG00000202521.1	RNA5S7	RNA, 5S ribosomal 7 [Source:HGNC Symbol;Acc:HGNC:34368]	1
ENSG00000200343	ENSG00000200343.1	RNA5S8	RNA, 5S ribosomal 8 [Source:HGNC Symbol;Acc:HGNC:34369]	1
ENSG00000201321	ENSG00000201321.1	RNA5S9	RNA, 5S ribosomal 9 [Source:HGNC Symbol;Acc:HGNC:34370]	1
ENSG00000199910	ENSG00000199910.1	RNA5S10	RNA, 5S ribosomal 10 [Source:HGNC Symbol;Acc:HGNC:34371]	1
ENSG00000199334	ENSG00000199334.1	RNA5S11	RNA, 5S ribosomal 11 [Source:HGNC Symbol;Acc:HGNC:34372]	1
ENSG00000199270	ENSG00000199270.1	RNA5S12	RNA, 5S ribosomal 12 [Source:HGNC Symbol;Acc:HGNC:34373]	1
ENSG00000202526	ENSG00000202526.1	RNA5S13	RNA, 5S ribosomal 13 [Source:HGNC Symbol;Acc:HGNC:34374]	1
ENSG00000201355	ENSG00000201355.1	RNA5S14	RNA, 5S ribosomal 14 [Source:HGNC Symbol;Acc:HGNC:34375]	1
ENSG00000201925	ENSG00000201925.1	RNA5S15	RNA, 5S ribosomal 15 [Source:HGNC Symbol;Acc:HGNC:34376]	1
ENSG00000202257	ENSG00000202257.1	RNA5S16	RNA, 5S ribosomal 16 [Source:HGNC Symbol;Acc:HGNC:34377]	1
ENSG00000200370	ENSG00000200370.1	RNA5S17	RNA, 5S ribosomal 17 [Source:HGNC Symbol;Acc:HGNC:34378]	1
ENSG00000309514	ENSG00000309514.1		novel transcript	1
ENSG00000212237	ENSG00000212237.1	RNA5SP18	RNA, 5S ribosomal pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:42586]	1
ENSG00000183929	ENSG00000183929.7	DUSP5P1	dual specificity phosphatase 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32020]	1
ENSG00000206878	ENSG00000206878.1			1
ENSG00000234975	ENSG00000234975.6	FTH1P2	ferritin heavy chain 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3989]	1
ENSG00000116574	ENSG00000116574.6	RHOU	ras homolog family member U [Source:HGNC Symbol;Acc:HGNC:17794]	1
ENSG00000309446	ENSG00000309446.1		novel transcript	1
ENSG00000309464	ENSG00000309464.1		novel transcript	1
ENSG00000271475	ENSG00000271475.1		eukaryotic translation elongation factor 1 alpha 2 (EEF1A2) pseudogene	1
ENSG00000309426	ENSG00000309426.1		novel transcript	1
ENSG00000310264	ENSG00000310264.1		novel transcript	1
ENSG00000310329	ENSG00000310329.1		novel transcript	1
ENSG00000310344	ENSG00000310344.1		novel transcript	1
ENSG00000310305	ENSG00000310305.1		novel transcript	1
ENSG00000310285	ENSG00000310285.1		novel transcript	1
ENSG00000271399	ENSG00000271399.1		MAP/microtubule affinity-regulating kinase 2 (MARK2) pseudogene	1
ENSG00000306441	ENSG00000306441.1		novel transcript	1
ENSG00000305686	ENSG00000305686.1		novel transcript	1
ENSG00000236975	ENSG00000236975.3	LINC02814	long intergenic non-protein coding RNA 2814 [Source:HGNC Symbol;Acc:HGNC:54346]	1
ENSG00000229840	ENSG00000229840.2	ISCA1P2	iron-sulfur cluster assembly 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38023]	1
ENSG00000297391	ENSG00000297391.1		novel transcript	1
ENSG00000233920	ENSG00000233920.3		novel transcript	1
ENSG00000177800	ENSG00000177800.2	TMEM78	transmembrane protein 78 [Source:HGNC Symbol;Acc:HGNC:32307]	1
ENSG00000306866	ENSG00000306866.1		novel transcript	1
ENSG00000177788	ENSG00000177788.7	RAB4A-AS1	RAB4A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55934]	1
ENSG00000168118	ENSG00000168118.12	RAB4A	RAB4A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9781]	1
ENSG00000237481	ENSG00000237481.1		novel transcript	1
ENSG00000154429	ENSG00000154429.11	CCSAP	centriole, cilia and spindle associated protein [Source:HGNC Symbol;Acc:HGNC:29578]	1
ENSG00000295926	ENSG00000295926.1		novel transcript	1
ENSG00000252506	ENSG00000252506.1	RNU6-180P	RNA, U6 small nuclear 180, pseudogene [Source:HGNC Symbol;Acc:HGNC:47143]	1
ENSG00000288862	ENSG00000288862.2		novel transcript	1
ENSG00000252051	ENSG00000252051.1	RN7SKP276	RN7SK pseudogene 276 [Source:HGNC Symbol;Acc:HGNC:46000]	1
ENSG00000230331	ENSG00000230331.1		ribosomal protein L21 (RPL21) pseudogene	1
ENSG00000143632	ENSG00000143632.15	ACTA1	actin alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]	1
ENSG00000290037	ENSG00000290037.2		novel transcript, antisense to ACTA1	1
ENSG00000069248	ENSG00000069248.12	NUP133	nucleoporin 133 [Source:HGNC Symbol;Acc:HGNC:18016]	1
ENSG00000226920	ENSG00000226920.1		novel transcript	1
ENSG00000223635	ENSG00000223635.3	NUP133-DT	NUP133 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55870]	1
ENSG00000135776	ENSG00000135776.5	ABCB10	ATP binding cassette subfamily B member 10 [Source:HGNC Symbol;Acc:HGNC:41]	1
ENSG00000199672	ENSG00000199672.1	RNU4-21P	RNA, U4 small nuclear 21, pseudogene [Source:HGNC Symbol;Acc:HGNC:46957]	1
ENSG00000201492	ENSG00000201492.1	RNA5SP78	RNA, 5S ribosomal pseudogene 78 [Source:HGNC Symbol;Acc:HGNC:42855]	1
ENSG00000310399	ENSG00000310399.1		novel transcript	1
ENSG00000229367	ENSG00000229367.1	HMGN2P19	high mobility group nucleosomal binding domain 2 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:39383]	1
ENSG00000135801	ENSG00000135801.11	TAF5L	TATA-box binding protein associated factor 5 like [Source:HGNC Symbol;Acc:HGNC:17304]	1
ENSG00000135763	ENSG00000135763.10	URB2	URB2 ribosome biogenesis homolog [Source:HGNC Symbol;Acc:HGNC:28967]	1
ENSG00000213028	ENSG00000213028.3	KIAA1191P3	KIAA1191 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:56787]	1
ENSG00000225984	ENSG00000225984.1	HMGB1P26	high mobility group box 1 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:39117]	1
ENSG00000301071	ENSG00000301071.1		novel transcript	1
ENSG00000227043	ENSG00000227043.4	LINC01682	long intergenic non-protein coding RNA 1682 [Source:HGNC Symbol;Acc:HGNC:52470]	1
ENSG00000304899	ENSG00000304899.1		novel transcript	1
ENSG00000305584	ENSG00000305584.1		novel transcript	1
ENSG00000228058	ENSG00000228058.5	LINC01736	long intergenic non-protein coding RNA 1736 [Source:HGNC Symbol;Acc:HGNC:52524]	1
ENSG00000143641	ENSG00000143641.10	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4124]	1
ENSG00000308051	ENSG00000308051.1		novel transcript, sense intronic to GALNT2	1
ENSG00000308068	ENSG00000308068.1		novel transcript, sense intronic to GALNT2	1
ENSG00000227006	ENSG00000227006.3		novel transcript	1
ENSG00000224407	ENSG00000224407.1		novel transcript	1
ENSG00000293789	ENSG00000293789.1		novel transcript	1
ENSG00000177614	ENSG00000177614.11	PGBD5	piggyBac transposable element derived 5 [Source:HGNC Symbol;Acc:HGNC:19405]	1
ENSG00000306120	ENSG00000306120.1		novel transcript, sense intronic to PGBD5	1
ENSG00000282564	ENSG00000282564.4		novel transcript	1
ENSG00000305679	ENSG00000305679.1		novel transcript	1
ENSG00000232964	ENSG00000232964.2	LINC01737	long intergenic non-protein coding RNA 1737 [Source:HGNC Symbol;Acc:HGNC:52525]	1
ENSG00000235817	ENSG00000235817.2		ribosomal protein S24 (RPS24) pseudogene	1
ENSG00000305699	ENSG00000305699.1		novel transcript, antisense to COG2	1
ENSG00000135775	ENSG00000135775.14	COG2	component of oligomeric golgi complex 2 [Source:HGNC Symbol;Acc:HGNC:6546]	1
ENSG00000135744	ENSG00000135744.9	AGT	angiotensinogen [Source:HGNC Symbol;Acc:HGNC:333]	1
ENSG00000244137	ENSG00000244137.1		novel transcript, antisense to CAPN9	1
ENSG00000296708	ENSG00000296708.1		novel transcript, antisense to AGT	1
ENSG00000135773	ENSG00000135773.13	CAPN9	calpain 9 [Source:HGNC Symbol;Acc:HGNC:1486]	1
ENSG00000225656	ENSG00000225656.2		novel transcript	1
ENSG00000202063	ENSG00000202063.1	RNA5SP79	RNA, 5S ribosomal pseudogene 79 [Source:HGNC Symbol;Acc:HGNC:42856]	1
ENSG00000302852	ENSG00000302852.1		novel transcript	1
ENSG00000119280	ENSG00000119280.17	C1orf198	chromosome 1 open reading frame 198 [Source:HGNC Symbol;Acc:HGNC:25900]	1
ENSG00000223393	ENSG00000223393.3		novel transcript	1
ENSG00000288037	ENSG00000288037.2		novel transcript	1
ENSG00000287395	ENSG00000287395.1		novel transcript	1
ENSG00000240502	ENSG00000240502.2	RN7SL837P	RNA, 7SL, cytoplasmic 837, pseudogene [Source:HGNC Symbol;Acc:HGNC:46853]	1
ENSG00000143643	ENSG00000143643.13	TTC13	tetratricopeptide repeat domain 13 [Source:HGNC Symbol;Acc:HGNC:26204]	1
ENSG00000173409	ENSG00000173409.14	ARV1	ARV1 homolog, fatty acid homeostasis modulator [Source:HGNC Symbol;Acc:HGNC:29561]	1
ENSG00000182118	ENSG00000182118.8	FAM89A	family with sequence similarity 89 member A [Source:HGNC Symbol;Acc:HGNC:25057]	1
ENSG00000283799	ENSG00000283799.1	MIR1182	microRNA 1182 [Source:HGNC Symbol;Acc:HGNC:35263]	1
ENSG00000227934	ENSG00000227934.1		ring finger protein 4 (RNF4) pseudogene	1
ENSG00000297144	ENSG00000297144.1		novel transcript	1
ENSG00000229595	ENSG00000229595.1		peptidylprolyl isomerase A (cyclophilin A) pseudogene (PPIA)	1
ENSG00000295849	ENSG00000295849.1		novel transcript, antisense to TRIM67 and LOF:TRIM67	1
ENSG00000119283	ENSG00000119283.16	TRIM67	tripartite motif containing 67 [Source:HGNC Symbol;Acc:HGNC:31859]	1
ENSG00000235710	ENSG00000235710.6	TRIM67-AS1	TRIM67 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41282]	1
ENSG00000143633	ENSG00000143633.13	C1orf131	chromosome 1 open reading frame 131 [Source:HGNC Symbol;Acc:HGNC:25332]	1
ENSG00000116906	ENSG00000116906.13	GNPAT	glyceronephosphate O-acyltransferase [Source:HGNC Symbol;Acc:HGNC:4416]	1
ENSG00000222407	ENSG00000222407.1	RNA5SP80	RNA, 5S ribosomal pseudogene 80 [Source:HGNC Symbol;Acc:HGNC:42857]	1
ENSG00000305020	ENSG00000305020.1		novel transcript	1
ENSG00000116903	ENSG00000116903.7	EXOC8	exocyst complex component 8 [Source:HGNC Symbol;Acc:HGNC:24659]	1
ENSG00000010072	ENSG00000010072.16	SPRTN	SprT-like N-terminal domain [Source:HGNC Symbol;Acc:HGNC:25356]	1
ENSG00000287450	ENSG00000287450.1		exocyst complex component 8 (EXOC8) pseudogene	1
ENSG00000308739	ENSG00000308739.1		novel transcript, antisense to EGLN1	1
ENSG00000135766	ENSG00000135766.9	EGLN1	egl-9 family hypoxia inducible factor 1 [Source:HGNC Symbol;Acc:HGNC:1232]	1
ENSG00000287856	ENSG00000287856.1		novel protein	1
ENSG00000223982	ENSG00000223982.3	SNRPD2P2	small nuclear ribonucleoprotein D2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38598]	1
ENSG00000233461	ENSG00000233461.6		novel transcript	1
ENSG00000116918	ENSG00000116918.15	TSNAX	translin associated factor X [Source:HGNC Symbol;Acc:HGNC:12380]	1
ENSG00000270106	ENSG00000270106.6	TSNAX-DISC1	TSNAX-DISC1 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49177]	1
ENSG00000229228	ENSG00000229228.2	LINC00582	long intergenic non-protein coding RNA 582 [Source:HGNC Symbol;Acc:HGNC:43842]	1
ENSG00000162946	ENSG00000162946.24	DISC1	DISC1 scaffold protein [Source:HGNC Symbol;Acc:HGNC:2888]	1
ENSG00000222986	ENSG00000222986.1	RNU5A-5P	RNA, U5A small nuclear 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:42525]	1
ENSG00000286071	ENSG00000286071.4		disrupted in schizophrenia 2	1
ENSG00000274121	ENSG00000274121.1			1
ENSG00000294234	ENSG00000294234.1		novel transcript, sense intronic to DISC1	1
ENSG00000226758	ENSG00000226758.1	DISC1-IT1	DISC1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41325]	1
ENSG00000297574	ENSG00000297574.1		novel transcript	1
ENSG00000308323	ENSG00000308323.1		novel transcript	1
ENSG00000235152	ENSG00000235152.2		novel transcript	1
ENSG00000236372	ENSG00000236372.1		novel transcript	1
ENSG00000224436	ENSG00000224436.1		DEAD (Asp-Glu-Ala-Asp) box polypeptide 60 (DDX60) pseudogene	1
ENSG00000242794	ENSG00000242794.2	RN7SL299P	RNA, 7SL, cytoplasmic 299, pseudogene [Source:HGNC Symbol;Acc:HGNC:46315]	1
ENSG00000305110	ENSG00000305110.1		novel transcript	1
ENSG00000305131	ENSG00000305131.1		novel transcript	1
ENSG00000305149	ENSG00000305149.1		novel transcript	1
ENSG00000116991	ENSG00000116991.12	SIPA1L2	signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]	1
ENSG00000299398	ENSG00000299398.1		novel transcript, antisense to SIPA1L2	1
ENSG00000238382	ENSG00000238382.1	RNU6-1211P	RNA, U6 small nuclear 1211, pseudogene [Source:HGNC Symbol;Acc:HGNC:48174]	1
ENSG00000225919	ENSG00000225919.2	LINC01745	long intergenic non-protein coding RNA 1745 [Source:HGNC Symbol;Acc:HGNC:52533]	1
ENSG00000236497	ENSG00000236497.3	LINC01744	long intergenic non-protein coding RNA 1744 [Source:HGNC Symbol;Acc:HGNC:52532]	1
ENSG00000307391	ENSG00000307391.1		novel transcript	1
ENSG00000300003	ENSG00000300003.1		novel transcript	1
ENSG00000212916	ENSG00000212916.6	MAP10	microtubule associated protein 10 [Source:HGNC Symbol;Acc:HGNC:29265]	1
ENSG00000206835	ENSG00000206835.1	RNU1-74P	RNA, U1 small nuclear 74, pseudogene [Source:HGNC Symbol;Acc:HGNC:48416]	1
ENSG00000286774	ENSG00000286774.2		novel transcript	1
ENSG00000303556	ENSG00000303556.1		novel transcript	1
ENSG00000232175	ENSG00000232175.1		chromosome 9 open reading frame 78 (C9orf78) pseudogene	1
ENSG00000303568	ENSG00000303568.1		novel transcript	1
ENSG00000135778	ENSG00000135778.12	NTPCR	nucleoside-triphosphatase, cancer-related [Source:HGNC Symbol;Acc:HGNC:28204]	1
ENSG00000135749	ENSG00000135749.20	PCNX2	pecanex 2 [Source:HGNC Symbol;Acc:HGNC:8736]	1
ENSG00000298828	ENSG00000298828.1		novel transcript, antisense to PCNX2	1
ENSG00000300424	ENSG00000300424.1		novel transcript	1
ENSG00000231940	ENSG00000231940.1	RPS7P3	ribosomal protein S7 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:36518]	1
ENSG00000251508	ENSG00000251508.1		pecanex homolog (Drosophila) (PCNX) pseudogene	1
ENSG00000143674	ENSG00000143674.11	MAP3K21	mitogen-activated protein kinase kinase kinase 21 [Source:HGNC Symbol;Acc:HGNC:29798]	1
ENSG00000299523	ENSG00000299523.1		novel transcript	1
ENSG00000252501	ENSG00000252501.1	RNU4-77P	RNA, U4 small nuclear 77, pseudogene [Source:HGNC Symbol;Acc:HGNC:47013]	1
ENSG00000287423	ENSG00000287423.2		novel transcript	1
ENSG00000289305	ENSG00000289305.1		novel transcript	1
ENSG00000135750	ENSG00000135750.15	KCNK1	potassium two pore domain channel subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:6272]	1
ENSG00000265744	ENSG00000265744.1	MIR4427	microRNA 4427 [Source:HGNC Symbol;Acc:HGNC:41678]	1
ENSG00000286109	ENSG00000286109.2		novel transcript	1
ENSG00000306050	ENSG00000306050.1		novel transcript	1
ENSG00000225486	ENSG00000225486.1		acid phosphatase 1, soluble (ACP1) pseudogene	1
ENSG00000286666	ENSG00000286666.2		novel transcript	1
ENSG00000287921	ENSG00000287921.1		novel transcript, antisense to SLC35F3	1
ENSG00000183780	ENSG00000183780.13	SLC35F3	solute carrier family 35 member F3 [Source:HGNC Symbol;Acc:HGNC:23616]	1
ENSG00000236101	ENSG00000236101.1	RAC1P7	Rac family small GTPase 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:42007]	1
ENSG00000233332	ENSG00000233332.1		novel transcript	1
ENSG00000231272	ENSG00000231272.1		novel transcript	1
ENSG00000236244	ENSG00000236244.2	SLC35F3-AS1	SLC35F3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41027]	1
ENSG00000232166	ENSG00000232166.1		ribosomal protein L9 (RPL9) pseudogene	1
ENSG00000264377	ENSG00000264377.1	MIR4671	microRNA 4671 [Source:HGNC Symbol;Acc:HGNC:41598]	1
ENSG00000235605	ENSG00000235605.1		ribosomal protein S15 (RPS15) pseudogene	1
ENSG00000236358	ENSG00000236358.1		novel transcript	1
ENSG00000273367	ENSG00000273367.1		novel transcript	1
ENSG00000231663	ENSG00000231663.4	COA6-AS1	COA6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40825]	1
ENSG00000168275	ENSG00000168275.16	COA6	cytochrome c oxidase assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:18025]	1
ENSG00000059588	ENSG00000059588.10	TARBP1	TAR (HIV-1) RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11568]	1
ENSG00000307097	ENSG00000307097.1		novel transcript, antisense to TARBP1	1
ENSG00000231768	ENSG00000231768.3	LINC01354	long intergenic non-protein coding RNA 1354 [Source:HGNC Symbol;Acc:HGNC:50581]	1
ENSG00000304567	ENSG00000304567.1		novel transcript	1
ENSG00000288760	ENSG00000288760.2		novel transcript	1
ENSG00000286210	ENSG00000286210.2		novel transcript	1
ENSG00000287633	ENSG00000287633.2		novel transcript	1
ENSG00000230404	ENSG00000230404.1		novel transcript	1
ENSG00000212144	ENSG00000212144.1	U8	U8 small nucleolar RNA [Source:RFAM;Acc:RF00096]	1
ENSG00000289057	ENSG00000289057.1		novel transcript	1
ENSG00000309433	ENSG00000309433.1		novel transcript	1
ENSG00000300566	ENSG00000300566.1		novel transcript	1
ENSG00000168264	ENSG00000168264.12	IRF2BP2	interferon regulatory factor 2 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21729]	1
ENSG00000306466	ENSG00000306466.1		novel transcript, antisense to IRF2BP2	1
ENSG00000228830	ENSG00000228830.1		novel transcript	1
ENSG00000224939	ENSG00000224939.2	LINC00184	long intergenic non-protein coding RNA 184 [Source:HGNC Symbol;Acc:HGNC:37192]	1
ENSG00000303740	ENSG00000303740.1		novel transcript	1
ENSG00000303726	ENSG00000303726.1		novel transcript	1
ENSG00000303708	ENSG00000303708.1		novel transcript	1
ENSG00000303653	ENSG00000303653.1		novel transcript	1
ENSG00000272362	ENSG00000272362.1		novel transcript	1
ENSG00000228044	ENSG00000228044.4		novel transcript	1
ENSG00000230628	ENSG00000230628.1		novel transcript	1
ENSG00000309002	ENSG00000309002.1		novel transcript	1
ENSG00000282097	ENSG00000282097.2		novel transcript	1
ENSG00000227630	ENSG00000227630.5	LINC01132	long intergenic non-protein coding RNA 1132 [Source:HGNC Symbol;Acc:HGNC:49444]	1
ENSG00000289377	ENSG00000289377.3		novel transcript	1
ENSG00000300472	ENSG00000300472.1		novel transcript	1
ENSG00000279261	ENSG00000279261.2	LINC02961	long intergenic non-protein coding RNA 2961 [Source:HGNC Symbol;Acc:HGNC:55986]	1
ENSG00000300489	ENSG00000300489.1		novel transcript	1
ENSG00000299147	ENSG00000299147.1		novel transcript	1
ENSG00000286263	ENSG00000286263.2		novel transcript	1
ENSG00000201638	ENSG00000201638.2	RNY4P16	RNY4 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:34066]	1
ENSG00000310506	ENSG00000310506.1		novel transcript	1
ENSG00000239690	ENSG00000239690.3	RN7SL668P	RNA, 7SL, cytoplasmic 668, pseudogene [Source:HGNC Symbol;Acc:HGNC:46684]	1
